590.8947368421053	1634	1916	2619	3065	3102	3893	4345	5150	5599	6588	7249	7868	8029	8115	8242	8288	8492	8967	11111
590.8947368421053	1634	1916	2619	3065	3102	3893	4345	5150	5599	6588	7249	7868	8029	8115	8242	8288	8492	8967	11111
