701.6875	727	2683	3124	3125	3126	3238	3512	3818	5598	5778	6385	7079	7116	8792	8819	10817
701.6875	727	2683	3124	3125	3126	3238	3512	3818	5598	5778	6385	7079	7116	8792	8819	10817
