287.87179487179486	30	267	697	706	940	1341	2681	2837	3147	3184	3321	3570	3946	4136	4963	5504	5509	5517	5589	5823	5962	6307	6418	6440	7766	8016	8041	8158	8379	8489	8625	8660	10210	10825	10866	11040	11041	11149	11201
287.87179487179486	30	267	697	706	940	1341	2681	2837	3147	3184	3321	3570	3946	4136	4963	5504	5509	5517	5589	5823	5962	6307	6418	6440	7766	8016	8041	8158	8379	8489	8625	8660	10210	10825	10866	11040	11041	11149	11201
