449.08	12	103	609	1838	2428	3049	3175	3768	4026	4336	4432	4649	4847	4985	6606	7359	7455	7690	8036	8115	10395	10685	10922	11027	11063
449.08	12	103	609	1838	2428	3049	3175	3768	4026	4336	4432	4649	4847	4985	6606	7359	7455	7690	8036	8115	10395	10685	10922	11027	11063
