224.54	18	201	416	517	674	929	1187	1370	1609	2173	2336	2348	2605	2698	2744	2746	2747	2750	2947	3585	3595	3671	3867	3883	3884	3943	3953	3973	4704	4922	5098	5737	5739	5987	6305	6470	6612	6660	7582	8307	8604	8694	9965	10042	10052	10061	10179	10212	10460	10980
224.54	18	201	416	517	674	929	1187	1370	1609	2173	2336	2348	2605	2698	2744	2746	2747	2750	2947	3585	3595	3671	3867	3883	3884	3943	3953	3973	4704	4922	5098	5737	5739	5987	6305	6470	6612	6660	7582	8307	8604	8694	9965	10042	10052	10061	10179	10212	10460	10980
