467.7916666666667	103	1378	2015	2157	2392	2409	2430	2493	2501	3602	3708	4216	4218	4670	5264	5576	5714	7578	7585	8252	8253	8531	10451	11174
467.7916666666667	103	1378	2015	2157	2392	2409	2430	2493	2501	3602	3708	4216	4218	4670	5264	5576	5714	7578	7585	8252	8253	8531	10451	11174
