701.6875	288	1180	1261	2569	2715	3085	4665	4809	4899	4900	5150	5955	6843	8402	8411	9604
701.6875	288	1180	1261	2569	2715	3085	4665	4809	4899	4900	5150	5955	6843	8402	8411	9604
