190.28813559322035	463	495	619	689	798	836	1510	1735	2180	2191	2470	2572	2745	3103	3304	3488	3636	3708	3902	3943	4164	4629	4780	4955	5352	5438	5551	5750	6008	6081	6495	6516	6791	7049	7067	7264	7409	7850	7930	7955	8099	8174	8299	8376	8409	8416	8842	9117	9282	9407	9600	10133	10177	10377	10570	10571	10572	10895	11061
190.28813559322035	463	495	619	689	798	836	1510	1735	2180	2191	2470	2572	2745	3103	3304	3488	3636	3708	3902	3943	4164	4629	4780	4955	5352	5438	5551	5750	6008	6081	6495	6516	6791	7049	7067	7264	7409	7850	7930	7955	8099	8174	8299	8376	8409	8416	8842	9117	9282	9407	9600	10133	10177	10377	10570	10571	10572	10895	11061
