110.06862745098039	191	470	663	664	683	684	685	688	1009	1021	1093	1316	1328	1329	1727	1742	1783	1826	1827	1828	1831	1833	1834	1836	1864	2229	2347	2371	2437	2982	3439	3440	3441	3466	3580	3601	3605	4113	4156	4231	4247	4269	4576	4603	4638	4655	5135	5401	5402	5403	5404	5532	5667	5910	5988	6015	6291	6344	6376	6429	6451	6539	6826	6828	6835	6862	6869	6906	7204	7390	7446	7496	7544	7605	7737	7739	7781	7833	7836	7850	7852	7853	7863	7884	7944	7968	7973	8029	8097	8102	8162	8797	8929	9614	9717	9839	9874	9971	10158	10434	10762	11221
110.06862745098039	191	470	663	664	683	684	685	688	1009	1021	1093	1316	1328	1329	1727	1742	1783	1826	1827	1828	1831	1833	1834	1836	1864	2229	2347	2371	2437	2982	3439	3440	3441	3466	3580	3601	3605	4113	4156	4231	4247	4269	4576	4603	4638	4655	5135	5401	5402	5403	5404	5532	5667	5910	5988	6015	6291	6344	6376	6429	6451	6539	6826	6828	6835	6862	6869	6906	7204	7390	7446	7496	7544	7605	7737	7739	7781	7833	7836	7850	7852	7853	7863	7884	7944	7968	7973	8029	8097	8102	8162	8797	8929	9614	9717	9839	9874	9971	10158	10434	10762	11221
