374.23333333333335	66	381	587	614	1108	1465	1762	2357	2949	2968	2994	3047	3497	3908	3943	4614	4932	5491	5554	5963	6564	6651	6937	7296	7358	8142	8250	8970	9078	11214
374.23333333333335	66	381	587	614	1108	1465	1762	2357	2949	2968	2994	3047	3497	3908	3943	4614	4932	5491	5554	5963	6564	6651	6937	7296	7358	8142	8250	8970	9078	11214
