320.77142857142854	1161	1374	1383	1982	2202	2255	2366	3000	3600	3848	3895	3958	3999	4000	4573	4802	5226	5671	6210	6890	7275	7317	7907	7922	8139	8174	8392	8984	8985	9097	9162	9800	9853	9978	10067
320.77142857142854	1161	1374	1383	1982	2202	2255	2366	3000	3600	3848	3895	3958	3999	4000	4573	4802	5226	5671	6210	6890	7275	7317	7907	7922	8139	8174	8392	8984	8985	9097	9162	9800	9853	9978	10067
