701.6875	2454	3987	4706	5980	8306	10428	10429	10430	10431	10432	10433	10434	10437	10438	10439	10827
701.6875	2454	3987	4706	5980	8306	10428	10429	10430	10431	10432	10433	10434	10437	10438	10439	10827
