488.1304347826087	567	1122	1526	1527	2332	2589	4130	5222	6073	6371	6405	7296	7403	7747	9339	9384	9473	10484	10922	10950	11130	11157	11175
488.1304347826087	567	1122	1526	1527	2332	2589	4130	5222	6073	6371	6405	7296	7403	7747	9339	9384	9473	10484	10922	10950	11130	11157	11175
