280.675	187	463	825	836	886	1717	2017	2107	2117	2541	2651	2787	2924	3054	3165	3747	3920	4633	4664	4678	4736	4858	5102	5381	5707	5838	6017	6019	6081	6543	7057	7365	7933	8398	9289	9815	10395	10570	11069	11156
280.675	187	463	825	836	886	1717	2017	2107	2117	2541	2651	2787	2924	3054	3165	3747	3920	4633	4664	4678	4736	4858	5102	5381	5707	5838	6017	6019	6081	6543	7057	7365	7933	8398	9289	9815	10395	10570	11069	11156
