701.6875	1226	3873	4269	4853	4949	4975	4978	5007	5167	5370	6526	7044	9425	9455	10958	10963
701.6875	1226	3873	4269	4853	4949	4975	4978	5007	5167	5370	6526	7044	9425	9455	10958	10963
