561.35	17	886	1801	1930	2021	3280	3803	3837	4002	6495	6601	7456	7703	8241	8435	8613	10038	10384	10484	10679
561.35	17	886	1801	1930	2021	3280	3803	3837	4002	6495	6601	7456	7703	8241	8435	8613	10038	10384	10484	10679
