196.96491228070175	686	962	1020	1052	1053	1063	1827	1943	2886	3224	3230	3466	4169	4465	4616	4900	4937	4941	5051	5095	5338	5339	5686	6089	6277	6757	6780	6832	7085	7107	7110	7138	7139	7148	7202	7744	7841	7843	7874	8214	8421	8577	8706	8802	8890	9151	9261	9279	9717	10377	10664	10766	10857	10940	10960	11125	11126
196.96491228070175	686	962	1020	1052	1053	1063	1827	1943	2886	3224	3230	3466	4169	4465	4616	4900	4937	4941	5051	5095	5338	5339	5686	6089	6277	6757	6780	6832	7085	7107	7110	7138	7139	7148	7202	7744	7841	7843	7874	8214	8421	8577	8706	8802	8890	9151	9261	9279	9717	10377	10664	10766	10857	10940	10960	11125	11126
