224.54	253	265	342	589	611	1524	1915	1942	2456	2836	2837	3441	3726	3942	3990	4225	4495	4575	4591	5031	5099	5309	5637	5996	6148	6218	6296	6350	6353	6639	7132	7690	7881	8588	8659	8722	9268	9420	9428	9596	9826	9954	9957	10219	10220	10648	10767	10771	10848	11066
224.54	253	265	342	589	611	1524	1915	1942	2456	2836	2837	3441	3726	3942	3990	4225	4495	4575	4591	5031	5099	5309	5637	5996	6148	6218	6296	6350	6353	6639	7132	7690	7881	8588	8659	8722	9268	9420	9428	9596	9826	9954	9957	10219	10220	10648	10767	10771	10848	11066
