167.56716417910448	167	611	676	706	707	947	1230	1233	1661	2001	2005	2355	3204	3354	3367	3510	3934	3980	3981	3982	4012	4098	4397	4430	4660	4801	4901	4902	4903	4956	5753	5905	5923	6318	7066	7128	7199	7364	7507	7508	7783	8116	8372	8485	8978	9166	9328	9351	9381	9405	9410	9432	9435	9534	9638	9943	10342	10362	10392	10628	10638	10640	10689	10720	10829	10845	11091
167.56716417910448	167	611	676	706	707	947	1230	1233	1661	2001	2005	2355	3204	3354	3367	3510	3934	3980	3981	3982	4012	4098	4397	4430	4660	4801	4901	4902	4903	4956	5753	5905	5923	6318	7066	7128	7199	7364	7507	7508	7783	8116	8372	8485	8978	9166	9328	9351	9381	9405	9410	9432	9435	9534	9638	9943	10342	10362	10392	10628	10638	10640	10689	10720	10829	10845	11091
