534.6190476190476	1813	1894	1924	2673	3493	3512	3685	3957	3977	3978	3979	4239	4444	4489	5146	5147	5219	6665	7039	9349	11213
534.6190476190476	1813	1894	1924	2673	3493	3512	3685	3957	3977	3978	3979	4239	4444	4489	5146	5147	5219	6665	7039	9349	11213
