431.8076923076923	372	604	619	1630	1779	1785	1852	2492	3366	3834	4026	4046	6089	6606	6655	7361	7398	7560	7963	8859	9591	9676	10011	10548	11141	11163
431.8076923076923	372	604	619	1630	1779	1785	1852	2492	3366	3834	4026	4046	6089	6606	6655	7361	7398	7560	7963	8859	9591	9676	10011	10548	11141	11163
