590.8947368421053	1776	2602	2969	3021	3514	4127	4479	4908	5232	6325	6354	6487	7319	7513	8802	9454	10196	10202	11143
590.8947368421053	1776	2602	2969	3021	3514	4127	4479	4908	5232	6325	6354	6487	7319	7513	8802	9454	10196	10202	11143
