400.9642857142857	608	704	2302	2575	2579	3220	3529	3962	3972	6077	6277	6406	6465	6538	7077	7098	7840	7841	7842	7898	8099	8145	8308	9037	9148	9874	10666	11192
400.9642857142857	608	704	2302	2575	2579	3220	3529	3962	3972	6077	6277	6406	6465	6538	7077	7098	7840	7841	7842	7898	8099	8145	8308	9037	9148	9874	10666	11192
