70.16875	90	184	223	233	255	336	385	395	494	521	574	658	669	688	712	814	1133	1308	1334	1422	1588	1615	1636	1819	1822	1845	1851	1868	2185	2306	2437	2441	2446	2498	2535	2637	2656	2694	2701	2703	2805	2881	2911	2940	2981	3063	3098	3156	3175	3183	3208	3241	3394	3430	3519	3553	3594	3625	3705	3715	3742	3799	3832	3939	4148	4176	4215	4217	4278	4308	4373	4379	4414	4420	4442	4549	4641	4643	4738	4760	4761	4816	5029	5078	5089	5109	5152	5383	5458	5474	5532	5826	5903	6084	6350	6507	6595	6599	6639	6810	7040	7112	7257	7361	7369	7387	7392	7397	7404	7627	7738	7779	7835	8028	8039	8214	8255	8534	8546	8594	8595	8614	8664	8692	8854	9002	9084	9092	9125	9171	9175	9191	9206	9249	9421	9829	9873	9909	9954	9957	9981	10019	10235	10241	10287	10310	10402	10577	10596	10632	10657	10714	10715	10758	10858	10913	10928	10929	11012	11064
70.16875	90	184	223	233	255	336	385	395	494	521	574	658	669	688	712	814	1133	1308	1334	1422	1588	1615	1636	1819	1822	1845	1851	1868	2185	2306	2437	2441	2446	2498	2535	2637	2656	2694	2701	2703	2805	2881	2911	2940	2981	3063	3098	3156	3175	3183	3208	3241	3394	3430	3519	3553	3594	3625	3705	3715	3742	3799	3832	3939	4148	4176	4215	4217	4278	4308	4373	4379	4414	4420	4442	4549	4641	4643	4738	4760	4761	4816	5029	5078	5089	5109	5152	5383	5458	5474	5532	5826	5903	6084	6350	6507	6595	6599	6639	6810	7040	7112	7257	7361	7369	7387	7392	7397	7404	7627	7738	7779	7835	8028	8039	8214	8255	8534	8546	8594	8595	8614	8664	8692	8854	9002	9084	9092	9125	9171	9175	9191	9206	9249	9421	9829	9873	9909	9954	9957	9981	10019	10235	10241	10287	10310	10402	10577	10596	10632	10657	10714	10715	10758	10858	10913	10928	10929	11012	11064
