449.08	763	1827	2150	2253	2940	4495	5197	6797	6908	6912	7413	7669	7693	7812	8112	8280	9033	10228	10239	10600	10704	10722	10805	10847	11196
449.08	763	1827	2150	2253	2940	4495	5197	6797	6908	6912	7413	7669	7693	7812	8112	8280	9033	10228	10239	10600	10704	10722	10805	10847	11196
