149.69333333333333	38	559	810	812	957	1146	1265	2141	2163	2177	2181	2280	2298	2332	2458	2549	2977	2991	3070	3251	3283	3284	3311	3320	3358	3406	3417	3418	3423	3816	3879	4699	4849	5094	5109	5200	5292	5541	5553	5555	5558	5599	5639	5710	5713	5724	5726	6094	6516	6594	6637	6669	6675	6713	6846	6965	7198	7613	7614	7692	7693	8253	8593	8792	8796	8859	9101	9597	9955	10225	10241	10586	10976	11037	11171
149.69333333333333	38	559	810	812	957	1146	1265	2141	2163	2177	2181	2280	2298	2332	2458	2549	2977	2991	3070	3251	3283	3284	3311	3320	3358	3406	3417	3418	3423	3816	3879	4699	4849	5094	5109	5200	5292	5541	5553	5555	5558	5599	5639	5710	5713	5724	5726	6094	6516	6594	6637	6669	6675	6713	6846	6965	7198	7613	7614	7692	7693	8253	8593	8792	8796	8859	9101	9597	9955	10225	10241	10586	10976	11037	11171
