167.56716417910448	218	309	442	457	568	611	675	737	819	1021	1027	1067	1180	1946	1964	2054	2976	3520	3521	3539	4007	4048	4178	4345	4459	4624	4636	4643	4727	4806	5013	5150	5248	5250	5651	5665	6227	6814	6826	6985	7233	7267	7433	7665	7708	7821	7828	7955	8123	8152	8416	8486	8550	8560	8693	8818	9237	9253	9290	9547	9658	9853	10063	10281	10844	10880	11156
167.56716417910448	218	309	442	457	568	611	675	737	819	1021	1027	1067	1180	1946	1964	2054	2976	3520	3521	3539	4007	4048	4178	4345	4459	4624	4636	4643	4727	4806	5013	5150	5248	5250	5651	5665	6227	6814	6826	6985	7233	7267	7433	7665	7708	7821	7828	7955	8123	8152	8416	8486	8550	8560	8693	8818	9237	9253	9290	9547	9658	9853	10063	10281	10844	10880	11156
