109.0	485	567	599	853	919	1615	2022	2236	2309	2504	2655	2727	2735	2991	3078	3175	3218	3337	3718	3914	3932	4087	4089	4244	4286	4320	4407	4427	4590	4600	4602	4711	4783	4807	4835	4885	4932	4966	5023	5314	5328	5340	5386	5407	5437	5659	5743	5774	6131	6157	6310	6346	6426	6510	6538	6626	6757	6818	6920	6973	7108	7320	7557	7559	7580	7589	7593	7681	7835	7905	7941	7969	8023	8141	8179	8213	8236	8546	8615	8635	8674	8725	8747	8995	9087	9160	9473	9821	9829	9836	9838	9840	9846	9976	9981	10004	10240	10745	10866	10899	10914	11143	11186
109.0	485	567	599	853	919	1615	2022	2236	2309	2504	2655	2727	2735	2991	3078	3175	3218	3337	3718	3914	3932	4087	4089	4244	4286	4320	4407	4427	4590	4600	4602	4711	4783	4807	4835	4885	4932	4966	5023	5314	5328	5340	5386	5407	5437	5659	5743	5774	6131	6157	6310	6346	6426	6510	6538	6626	6757	6818	6920	6973	7108	7320	7557	7559	7580	7589	7593	7681	7835	7905	7941	7969	8023	8141	8179	8213	8236	8546	8615	8635	8674	8725	8747	8995	9087	9160	9473	9821	9829	9836	9838	9840	9846	9976	9981	10004	10240	10745	10866	10899	10914	11143	11186
