320.77142857142854	601	799	1102	1181	1766	2439	3250	4294	4985	5415	5637	5894	6520	6694	7360	8928	8932	8933	8938	8948	8949	8950	8951	8952	8953	8954	8955	8956	8957	8958	8959	8960	8961	10655	10883
320.77142857142854	601	799	1102	1181	1766	2439	3250	4294	4985	5415	5637	5894	6520	6694	7360	8928	8932	8933	8938	8948	8949	8950	8951	8952	8953	8954	8955	8956	8957	8958	8959	8960	8961	10655	10883
