215.90384615384616	342	665	718	742	816	989	1695	2650	2740	3793	3799	3927	4233	4305	4405	4732	4814	4934	5598	5654	5708	5994	6057	6819	7038	7044	7119	7167	7362	7413	7628	7820	7865	7971	7982	8281	8356	8416	8539	8588	8634	8795	8818	9156	9344	9549	10584	10715	10892	11103	11125	11195
215.90384615384616	342	665	718	742	816	989	1695	2650	2740	3793	3799	3927	4233	4305	4405	4732	4814	4934	5598	5654	5708	5994	6057	6819	7038	7044	7119	7167	7362	7413	7628	7820	7865	7971	7982	8281	8356	8416	8539	8588	8634	8795	8818	9156	9344	9549	10584	10715	10892	11103	11125	11195
