561.35	1644	4344	4345	4346	4358	4359	4360	4361	4362	4363	4364	4365	4366	4367	4369	4383	6750	6895	9750	10930
561.35	1644	4344	4345	4346	4358	4359	4360	4361	4362	4363	4364	4365	4366	4367	4369	4383	6750	6895	9750	10930
