701.6875	2171	3985	3991	4002	4699	5083	6789	6984	7693	8141	8494	9853	10225	10742	10830	10904
701.6875	2171	3985	3991	4002	4699	5083	6789	6984	7693	8141	8494	9853	10225	10742	10830	10904
