561.35	166	397	981	995	1275	4455	4680	4873	6059	6082	6272	6980	7463	7807	7881	8551	8806	8998	9006	10595
561.35	166	397	981	995	1275	4455	4680	4873	6059	6082	6272	6980	7463	7807	7881	8551	8806	8998	9006	10595
