311.8611111111111	388	781	1044	1980	2013	2366	2889	2940	3220	3257	4012	4669	4725	4888	4932	5455	5508	5519	5691	6857	7101	7206	7540	7647	7821	8191	8424	8633	9003	9152	9153	9717	9924	10022	10268	10655
311.8611111111111	388	781	1044	1980	2013	2366	2889	2940	3220	3257	4012	4669	4725	4888	4932	5455	5508	5519	5691	6857	7101	7206	7540	7647	7821	8191	8424	8633	9003	9152	9153	9717	9924	10022	10268	10655
