449.08	106	2163	2348	2390	2392	2475	2476	2477	2478	2479	2742	2751	2844	3399	3538	3816	4102	5715	5889	6337	9257	9589	9651	9711	11139
449.08	106	2163	2348	2390	2392	2475	2476	2477	2478	2479	2742	2751	2844	3399	3538	3816	4102	5715	5889	6337	9257	9589	9651	9711	11139
