561.35	458	1333	2364	3672	3861	3866	4484	4826	5652	6528	6905	6982	7382	7505	7506	7869	8584	8985	10916	11125
561.35	458	1333	2364	3672	3861	3866	4484	4826	5652	6528	6905	6982	7382	7505	7506	7869	8584	8985	10916	11125
