510.3181818181818	22	234	301	1873	4806	5282	5492	6204	6733	7040	7116	7330	7537	7797	8666	8794	9185	9186	9193	9606	10171	10862
510.3181818181818	22	234	301	1873	4806	5282	5492	6204	6733	7040	7116	7330	7537	7797	8666	8794	9185	9186	9193	9606	10171	10862
