151.71621621621622	83	169	193	220	518	556	629	772	871	897	1069	1142	1351	1398	1599	1791	2102	2139	2164	2210	2268	2444	2504	2759	3171	3280	3862	4175	4316	4453	4570	4575	4582	4670	4673	4728	4736	4910	5098	5123	5405	5407	5520	5543	5551	5552	5921	6125	6598	6920	6935	7565	7715	8249	8262	8314	9277	9538	9542	9596	9838	9856	10078	10115	10265	10371	10397	10426	10552	11059	11209	11210	11215	11226
151.71621621621622	83	169	193	220	518	556	629	772	871	897	1069	1142	1351	1398	1599	1791	2102	2139	2164	2210	2268	2444	2504	2759	3171	3280	3862	4175	4316	4453	4570	4575	4582	4670	4673	4728	4736	4910	5098	5123	5405	5407	5520	5543	5551	5552	5921	6125	6598	6920	6935	7565	7715	8249	8262	8314	9277	9538	9542	9596	9838	9856	10078	10115	10265	10371	10397	10426	10552	11059	11209	11210	11215	11226
