467.7916666666667	611	686	2236	2254	2480	3046	3574	3990	5061	5276	5309	5407	5552	5647	5890	7112	7351	7977	9654	9909	9998	10160	10551	10929
467.7916666666667	611	686	2236	2254	2480	3046	3574	3990	5061	5276	5309	5407	5552	5647	5890	7112	7351	7977	9654	9909	9998	10160	10551	10929
