449.08	23	439	2021	2977	3169	3478	4134	4356	5685	6438	6593	6986	7014	7102	7354	7727	7930	7986	8766	8875	9092	9533	10192	10976	10989
449.08	23	439	2021	2977	3169	3478	4134	4356	5685	6438	6593	6986	7014	7102	7354	7727	7930	7986	8766	8875	9092	9533	10192	10976	10989
