449.08	372	630	742	825	2039	2559	2754	3290	3348	3646	3812	4025	4053	5357	6061	6562	7144	9619	9800	9808	10115	10401	10843	10844	11129
449.08	372	630	742	825	2039	2559	2754	3290	3348	3646	3812	4025	4053	5357	6061	6562	7144	9619	9800	9808	10115	10401	10843	10844	11129
