224.54	99	1399	1507	1768	2045	2174	2295	2340	2364	2541	2614	2998	4341	4572	4707	4760	4761	4896	5051	5230	5482	5907	6591	6915	7163	7714	9538	9539	9599	9612	9613	9615	9647	9651	9655	9659	9660	9661	9673	9695	9696	10012	10013	10014	10040	10160	10231	10449	10562	10580
224.54	99	1399	1507	1768	2045	2174	2295	2340	2364	2541	2614	2998	4341	4572	4707	4760	4761	4896	5051	5230	5482	5907	6591	6915	7163	7714	9538	9539	9599	9612	9613	9615	9647	9651	9655	9659	9660	9661	9673	9695	9696	10012	10013	10014	10040	10160	10231	10449	10562	10580
