220.13725490196077	106	192	198	385	437	854	985	2045	2243	2349	2881	2936	3101	3335	3418	3488	3910	4106	4257	4262	4536	4599	4646	4764	5111	5246	5759	5763	6081	6852	7471	7588	7642	7691	7693	8212	8213	8628	8681	8738	8804	9268	9374	9648	10075	10602	10609	10749	11095	11135	11211
220.13725490196077	106	192	198	385	437	854	985	2045	2243	2349	2881	2936	3101	3335	3418	3488	3910	4106	4257	4262	4536	4599	4646	4764	5111	5246	5759	5763	6081	6852	7471	7588	7642	7691	7693	8212	8213	8628	8681	8738	8804	9268	9374	9648	10075	10602	10609	10749	11095	11135	11211
