190.28813559322035	95	180	243	620	1063	1108	1311	1494	1508	1827	1990	2100	2131	2180	2185	2366	2396	2949	3047	3312	3441	3499	3625	3719	3882	4002	4437	4461	4649	4925	5309	5318	5541	5647	6211	6385	6530	7233	7409	7564	7688	7841	8416	8453	8516	8849	9123	9815	9891	10086	10420	10437	10541	10561	10577	10597	10666	10704	10742
190.28813559322035	95	180	243	620	1063	1108	1311	1494	1508	1827	1990	2100	2131	2180	2185	2366	2396	2949	3047	3312	3441	3499	3625	3719	3882	4002	4437	4461	4649	4925	5309	5318	5541	5647	6211	6385	6530	7233	7409	7564	7688	7841	8416	8453	8516	8849	9123	9815	9891	10086	10420	10437	10541	10561	10577	10597	10666	10704	10742
