561.35	492	2015	2135	2393	3042	3559	4521	5460	5567	5739	6010	6927	8240	8871	9408	9697	10411	10588	10632	10675
561.35	492	2015	2135	2393	3042	3559	4521	5460	5567	5739	6010	6927	8240	8871	9408	9697	10411	10588	10632	10675
