320.77142857142854	70	818	840	1184	1662	2132	2133	2139	2157	2195	2217	2218	2219	2220	2221	2222	2228	2327	2586	3048	3586	3853	4547	4621	4761	5536	7775	8434	8933	9105	9950	10598	10599	11080	11082
320.77142857142854	70	818	840	1184	1662	2132	2133	2139	2157	2195	2217	2218	2219	2220	2221	2222	2228	2327	2586	3048	3586	3853	4547	4621	4761	5536	7775	8434	8933	9105	9950	10598	10599	11080	11082
