510.3181818181818	154	896	1346	1752	3355	4632	4639	4816	5518	6083	6209	6305	6862	7353	7716	8142	9138	9233	9234	9863	9928	10898
510.3181818181818	154	896	1346	1752	3355	4632	4639	4816	5518	6083	6209	6305	6862	7353	7716	8142	9138	9233	9234	9863	9928	10898
