431.8076923076923	2863	2938	3021	3345	3631	3788	4002	4448	4454	4513	4613	5578	6501	6520	7191	7882	7886	8077	8132	9223	9226	9228	9229	9232	9871	10194
431.8076923076923	2863	2938	3021	3345	3631	3788	4002	4448	4454	4513	4613	5578	6501	6520	7191	7882	7886	8077	8132	9223	9226	9228	9229	9232	9871	10194
