748.4666666666667	283	343	1619	2596	3064	3283	3775	6343	6345	6940	8956	8959	9075	10230	10940
748.4666666666667	283	343	1619	2596	3064	3283	3775	6343	6345	6940	8956	8959	9075	10230	10940
