280.675	573	575	576	577	578	617	763	1479	1528	2001	2058	2326	2873	3387	3982	4130	4445	4583	4729	4764	5194	5504	5509	5650	5823	6193	6200	8647	8664	9015	9032	9432	9435	9714	9730	10200	10337	10342	10720	10764
280.675	573	575	576	577	578	617	763	1479	1528	2001	2058	2326	2873	3387	3982	4130	4445	4583	4729	4764	5194	5504	5509	5650	5823	6193	6200	8647	8664	9015	9032	9432	9435	9714	9730	10200	10337	10342	10720	10764
