561.35	93	212	1225	1679	2725	3153	3562	3955	5238	6022	6161	6664	7776	8087	8232	8589	8928	8932	8933	10534
561.35	93	212	1225	1679	2725	3153	3562	3955	5238	6022	6161	6664	7776	8087	8232	8589	8928	8932	8933	10534
