233.89583333333334	310	877	1183	1399	1529	1833	2555	2685	2699	2840	2858	3457	3625	3718	3995	4211	4224	4514	4911	5338	5341	5469	5694	6194	6537	6986	7310	7589	7798	7891	7923	7924	8020	8123	8641	8692	8815	8896	8915	8924	9696	10281	10424	10430	10841	10842	11122	11140
233.89583333333334	310	877	1183	1399	1529	1833	2555	2685	2699	2840	2858	3457	3625	3718	3995	4211	4224	4514	4911	5338	5341	5469	5694	6194	6537	6986	7310	7589	7798	7891	7923	7924	8020	8123	8641	8692	8815	8896	8915	8924	9696	10281	10424	10430	10841	10842	11122	11140
