488.1304347826087	1383	2482	2801	2850	3179	5045	5169	5532	6009	7294	7575	7851	7898	8050	8442	8580	8934	9119	9160	9654	10205	10377	11074
488.1304347826087	1383	2482	2801	2850	3179	5045	5169	5532	6009	7294	7575	7851	7898	8050	8442	8580	8934	9119	9160	9654	10205	10377	11074
