136.91463414634146	185	250	333	409	501	505	775	902	1338	1561	1593	1611	1668	1713	1758	1860	2123	2181	2253	2255	2332	2344	2581	2627	2651	3030	3058	3234	3290	3913	3920	3989	4238	4438	4696	4702	5077	5201	5263	5375	5529	5558	5592	5637	5684	5743	5815	6124	6669	6808	6919	7295	7314	7324	7347	7348	7464	7691	7693	8796	9036	9077	9178	9184	9238	9277	9588	9647	9711	9797	9803	9874	9980	10087	10232	10245	10372	10551	10726	10899	11014	11187
136.91463414634146	185	250	333	409	501	505	775	902	1338	1561	1593	1611	1668	1713	1758	1860	2123	2181	2253	2255	2332	2344	2581	2627	2651	3030	3058	3234	3290	3913	3920	3989	4238	4438	4696	4702	5077	5201	5263	5375	5529	5558	5592	5637	5684	5743	5815	6124	6669	6808	6919	7295	7314	7324	7347	7348	7464	7691	7693	8796	9036	9077	9178	9184	9238	9277	9588	9647	9711	9797	9803	9874	9980	10087	10232	10245	10372	10551	10726	10899	11014	11187
