229.12244897959184	576	1244	1495	1505	1753	2018	2065	2131	2691	2694	2728	3181	3183	3441	3539	3728	3770	4423	4747	4858	5018	5307	5308	5311	5313	5317	5318	5320	5321	5322	5324	5326	5329	5330	5331	5332	5334	5795	6286	6353	6450	7616	8887	8888	9206	10007	10655	10945	11045
229.12244897959184	576	1244	1495	1505	1753	2018	2065	2131	2691	2694	2728	3181	3183	3441	3539	3728	3770	4423	4747	4858	5018	5307	5308	5311	5313	5317	5318	5320	5321	5322	5324	5326	5329	5330	5331	5332	5334	5795	6286	6353	6450	7616	8887	8888	9206	10007	10655	10945	11045
