801.9285714285714	1406	1912	4070	5282	6216	6725	9173	9174	9175	9185	9186	9193	10171	10834
801.9285714285714	1406	1912	4070	5282	6216	6725	9173	9174	9175	9185	9186	9193	10171	10834
