181.08064516129033	298	350	445	550	850	883	1092	1168	1280	1697	1887	2071	2296	2823	2913	2918	2945	3680	4018	4034	4500	4781	4969	5006	5159	5163	5174	5214	5442	5800	6012	6042	6372	6513	6689	6884	7170	7379	7677	7931	8775	9199	9218	9735	9897	9924	10066	10087	10094	10105	10111	10185	10214	10218	10243	10277	10448	10504	10622	10694	10838	10875
181.08064516129033	298	350	445	550	850	883	1092	1168	1280	1697	1887	2071	2296	2823	2913	2918	2945	3680	4018	4034	4500	4781	4969	5006	5159	5163	5174	5214	5442	5800	6012	6042	6372	6513	6689	6884	7170	7379	7677	7931	8775	9199	9218	9735	9897	9924	10066	10087	10094	10105	10111	10185	10214	10218	10243	10277	10448	10504	10622	10694	10838	10875
