211.83018867924528	674	726	960	1229	1650	1930	2002	2187	2690	2887	2980	3023	3285	3622	3851	3858	4265	4545	4559	4599	4626	4631	4653	4654	4845	4863	4866	4922	4923	4983	5580	5966	6333	6760	7287	7475	7659	7772	7809	8694	8856	8885	9319	9358	9672	9780	9874	10297	10301	10308	10317	10806	11045
211.83018867924528	674	726	960	1229	1650	1930	2002	2187	2690	2887	2980	3023	3285	3622	3851	3858	4265	4545	4559	4599	4626	4631	4653	4654	4845	4863	4866	4922	4923	4983	5580	5966	6333	6760	7287	7475	7659	7772	7809	8694	8856	8885	9319	9358	9672	9780	9874	10297	10301	10308	10317	10806	11045
