109.0	381	399	639	646	656	686	725	787	958	1003	1019	1073	1123	1709	1710	1711	1764	1815	1862	1868	2056	2146	2184	2446	2888	3042	3046	3135	3164	3238	3476	3477	3487	3589	3605	3742	3921	4190	4262	4309	4373	4544	4648	4656	4768	4870	4882	4894	4902	4937	4983	4985	5366	5579	5661	5667	5750	5774	5805	5988	6008	6204	6255	6328	6562	6639	6658	6804	6867	7092	7112	7404	7571	7652	7677	7821	8194	8219	8279	8280	8433	8473	8478	8654	9031	9036	9481	9614	9672	9705	9858	9909	10019	10154	10244	10560	10564	10877	10929	11125	11129	11170	11185
109.0	381	399	639	646	656	686	725	787	958	1003	1019	1073	1123	1709	1710	1711	1764	1815	1862	1868	2056	2146	2184	2446	2888	3042	3046	3135	3164	3238	3476	3477	3487	3589	3605	3742	3921	4190	4262	4309	4373	4544	4648	4656	4768	4870	4882	4894	4902	4937	4983	4985	5366	5579	5661	5667	5750	5774	5805	5988	6008	6204	6255	6328	6562	6639	6658	6804	6867	7092	7112	7404	7571	7652	7677	7821	8194	8219	8279	8280	8433	8473	8478	8654	9031	9036	9481	9614	9672	9705	9858	9909	10019	10154	10244	10560	10564	10877	10929	11125	11129	11170	11185
