140.3375	102	159	1229	1492	1902	2248	2367	2444	2749	2876	3128	3220	3467	3637	3641	3726	3875	3887	3961	4337	4414	4421	4423	4436	4552	4627	4628	4633	4641	4649	5036	5250	5411	5480	5593	5739	5955	6177	6451	6639	6837	6840	6842	6849	6900	7228	7287	7356	7413	7550	7647	7698	7708	7736	7769	7828	8024	8252	8392	8793	8856	8920	8921	9141	9236	9301	9588	9648	10281	10467	10565	10570	10571	10572	10573	10706	10848	10883	11170	11206
140.3375	102	159	1229	1492	1902	2248	2367	2444	2749	2876	3128	3220	3467	3637	3641	3726	3875	3887	3961	4337	4414	4421	4423	4436	4552	4627	4628	4633	4641	4649	5036	5250	5411	5480	5593	5739	5955	6177	6451	6639	6837	6840	6842	6849	6900	7228	7287	7356	7413	7550	7647	7698	7708	7736	7769	7828	8024	8252	8392	8793	8856	8920	8921	9141	9236	9301	9588	9648	10281	10467	10565	10570	10571	10572	10573	10706	10848	10883	11170	11206
