215.90384615384616	685	846	1005	1069	1148	1636	1774	2502	2853	3196	3204	3555	3602	3720	4117	4134	4420	4673	5309	5405	5886	5910	5950	6094	6266	6306	6676	6678	6980	7097	7276	7300	7355	7652	7816	7842	7848	7858	7869	7968	8242	8359	8431	8445	9135	9285	9837	10366	10635	10766	10767	11127
215.90384615384616	685	846	1005	1069	1148	1636	1774	2502	2853	3196	3204	3555	3602	3720	4117	4134	4420	4673	5309	5405	5886	5910	5950	6094	6266	6306	6676	6678	6980	7097	7276	7300	7355	7652	7816	7842	7848	7858	7869	7968	8242	8359	8431	8445	9135	9285	9837	10366	10635	10766	10767	11127
