103.0	18	92	102	122	178	306	399	599	600	805	806	809	841	852	853	854	855	856	858	859	860	861	862	863	864	865	866	867	875	928	1065	1066	1067	1068	1069	1551	1615	2101	2350	2376	2836	2837	2950	3312	3595	3704	3712	3718	3719	3810	3998	4217	4516	4619	4655	4701	4704	4856	5118	5339	5401	5428	5798	6394	6537	6538	6552	6674	6982	7191	7394	7657	7843	7953	7954	7963	8178	8493	8612	8817	8922	8923	9236	9239	9249	9538	9647	9829	9840	9960	9962	9963	9964	9965	9966	9974	9978	10077	10153	10743	10747	10856	10859	10882	10912	10955	11143	11162	11169
103.0	18	92	102	122	178	306	399	599	600	805	806	809	841	852	853	854	855	856	858	859	860	861	862	863	864	865	866	867	875	928	1065	1066	1067	1068	1069	1551	1615	2101	2350	2376	2836	2837	2950	3312	3595	3704	3712	3718	3719	3810	3998	4217	4516	4619	4655	4701	4704	4856	5118	5339	5401	5428	5798	6394	6537	6538	6552	6674	6982	7191	7394	7657	7843	7953	7954	7963	8178	8493	8612	8817	8922	8923	9236	9239	9249	9538	9647	9829	9840	9960	9962	9963	9964	9965	9966	9974	9978	10077	10153	10743	10747	10856	10859	10882	10912	10955	11143	11162	11169
