340.2121212121212	1145	1416	1768	1776	2150	2162	3070	3197	3282	3454	3573	3917	4029	4448	4910	5017	5532	5578	5708	5807	6606	6651	7092	7404	7797	7841	7903	8858	9324	9597	10543	10597	10653
340.2121212121212	1145	1416	1768	1776	2150	2162	3070	3197	3282	3454	3573	3917	4029	4448	4910	5017	5532	5578	5708	5807	6606	6651	7092	7404	7797	7841	7903	8858	9324	9597	10543	10597	10653
