178.20634920634922	0	248	626	662	682	697	754	1607	1613	1825	1839	1997	2324	2431	2473	2826	3207	3293	3389	3411	3666	3775	4231	4626	4865	5789	5791	5927	6185	6189	6365	6481	6720	6721	6756	6793	6829	7249	7320	7491	7504	7806	8055	8821	8845	8847	8890	8893	9506	9576	9650	9705	9717	9802	10357	10534	10542	10712	10719	10725	10798	10823	10921
178.20634920634922	0	248	626	662	682	697	754	1607	1613	1825	1839	1997	2324	2431	2473	2826	3207	3293	3389	3411	3666	3775	4231	4626	4865	5789	5791	5927	6185	6189	6365	6481	6720	6721	6756	6793	6829	7249	7320	7491	7504	7806	8055	8821	8845	8847	8890	8893	9506	9576	9650	9705	9717	9802	10357	10534	10542	10712	10719	10725	10798	10823	10921
